Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
NISSAN,Versa,MID-SIZE,1.6,4.0,AV,regular gasoline,7.6,6.2,7.0,40.0,164.0
NISSAN,Versa,MID-SIZE,1.6,4.0,M5,regular gasoline,8.6,6.6,7.7,37.0,180.0
PORSCHE,911 Carrera,MINICOMPACT,3.0,6.0,AM7,premium gasoline,10.6,8.0,9.4,30.0,221.0
PORSCHE,911 Carrera,MINICOMPACT,3.0,6.0,M7,premium gasoline,11.8,8.1,10.1,28.0,237.0
PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3.0,6.0,AM7,premium gasoline,10.8,8.3,9.7,29.0,227.0
PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.0,8.2,10.3,27.0,241.0
PORSCHE,911 Carrera GTS,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.5,9.1,10.4,27.0,243.0
PORSCHE,911 Carrera GTS,MINICOMPACT,3.0,6.0,M7,premium gasoline,13.0,8.9,11.2,25.0,260.0
PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.8,9.2,10.7,26.0,249.0
PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.7,9.0,11.0,26.0,258.0
PORSCHE,911 Carrera S,MINICOMPACT,3.0,6.0,AM7,premium gasoline,10.8,8.3,9.7,29.0,226.0
PORSCHE,911 Carrera S,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.1,8.3,10.3,27.0,242.0
PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3.0,6.0,AM7,premium gasoline,10.8,8.4,9.7,29.0,228.0
PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.1,8.3,10.4,27.0,243.0
PORSCHE,911 Carrera T,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.9,9.1,10.6,27.0,248.0
PORSCHE,911 Carrera T,MINICOMPACT,3.0,6.0,M7,premium gasoline,14.6,9.4,12.3,23.0,286.0
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6.0,AM7,premium gasoline,10.7,8.3,9.6,29.0,225.0
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.1,8.3,10.4,27.0,242.0
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.0,8.4,9.8,29.0,230.0
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.2,8.5,10.5,27.0,246.0
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.8,9.2,10.6,27.0,248.0
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.8,8.9,11.0,26.0,257.0
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.9,9.3,10.7,26.0,250.0
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.9,9.1,11.2,25.0,260.0
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.1,8.5,9.9,29.0,232.0
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.1,8.4,10.4,27.0,243.0
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.0,8.5,9.9,29.0,231.0
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.2,8.5,10.5,27.0,246.0
PORSCHE,911 GT2 RS,TWO-SEATER,3.8,6.0,AM7,premium gasoline,15.3,11.2,13.5,21.0,315.0
PORSCHE,911 GT3,TWO-SEATER,4.0,6.0,AM7,premium gasoline,15.8,11.7,13.9,20.0,324.0
PORSCHE,911 GT3 RS,TWO-SEATER,4.0,6.0,AM7,premium gasoline,16.1,12.2,14.4,20.0,335.0
PORSCHE,911 GT3 Touring,TWO-SEATER,4.0,6.0,M6,premium gasoline,16.4,11.2,14.1,20.0,334.0
PORSCHE,911 Speedster,TWO-SEATER,4.0,6.0,M6,premium gasoline,17.4,12.4,15.1,19.0,350.0
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6.0,AM7,premium gasoline,10.9,8.4,9.8,29.0,228.0
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.2,8.5,10.5,27.0,246.0
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6.0,AM7,premium gasoline,12.1,9.2,10.8,26.0,251.0
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6.0,M7,premium gasoline,13.2,9.2,11.4,25.0,266.0
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6.0,AM7,premium gasoline,11.1,8.6,10.0,28.0,233.0
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6.0,M7,premium gasoline,12.2,8.5,10.5,27.0,246.0
PORSCHE,911 Turbo,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.6,9.9,11.4,25.0,266.0
PORSCHE,911 Turbo Cabriolet,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.7,9.9,11.4,25.0,267.0
PORSCHE,911 Turbo S,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.6,9.9,11.4,25.0,266.0
PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6.0,AM7,premium gasoline,12.7,9.9,11.4,25.0,267.0
PORSCHE,911 Turbo S Exclusive Cabriolet,MINICOMPACT,3.8,6.0,AM7,premium gasoline,14.3,10.9,12.7,22.0,297.0
PORSCHE,Boxster,TWO-SEATER,2.0,4.0,AM7,premium gasoline,10.5,8.0,9.4,30.0,219.0
PORSCHE,Boxster,TWO-SEATER,2.0,4.0,M6,premium gasoline,11.0,8.3,9.8,29.0,229.0
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4.0,AM7,premium gasoline,11.8,9.2,10.6,27.0,249.0
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4.0,M6,premium gasoline,12.3,9.4,11.0,26.0,257.0
PORSCHE,Boxster S,TWO-SEATER,2.5,4.0,AM7,premium gasoline,11.1,8.4,9.9,29.0,231.0
PORSCHE,Boxster S,TWO-SEATER,2.5,4.0,M6,premium gasoline,12.1,9.0,10.7,26.0,249.0
PORSCHE,Cayenne,SUV - STANDARD,3.0,6.0,AS8,premium gasoline,12.5,10.0,11.4,25.0,265.0
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6.0,AS8,premium gasoline,12.9,10.4,11.8,24.0,275.0
PORSCHE,Cayenne Turbo,SUV - STANDARD,4.0,8.0,AS8,premium gasoline,15.6,12.4,14.1,20.0,329.0
PORSCHE,Cayman,TWO-SEATER,2.0,4.0,AM7,premium gasoline,10.5,8.0,9.4,30.0,219.0
PORSCHE,Cayman,TWO-SEATER,2.0,4.0,M6,premium gasoline,11.0,8.3,9.8,29.0,229.0
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4.0,AM7,premium gasoline,11.8,9.2,10.6,27.0,249.0
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4.0,M6,premium gasoline,12.3,9.4,11.0,26.0,257.0
PORSCHE,Cayman S,TWO-SEATER,2.5,4.0,AM7,premium gasoline,11.1,8.4,9.9,29.0,231.0
PORSCHE,Cayman S,TWO-SEATER,2.5,4.0,M6,premium gasoline,12.1,9.0,10.7,26.0,249.0
PORSCHE,Macan,SUV - SMALL,2.0,4.0,AM7,premium gasoline,12.2,10.2,11.3,25.0,264.0
PORSCHE,Macan S,SUV - SMALL,3.0,6.0,AM7,premium gasoline,12.9,10.2,11.7,24.0,272.0
PORSCHE,Panamera,FULL-SIZE,3.0,6.0,AM8,premium gasoline,12.4,8.7,10.7,26.0,250.0
PORSCHE,Panamera 4,FULL-SIZE,3.0,6.0,AM8,premium gasoline,12.4,9.0,10.9,26.0,253.0
PORSCHE,Panamera 4 Executive,FULL-SIZE,3.0,6.0,AM8,premium gasoline,12.4,9.0,10.9,26.0,253.0
PORSCHE,Panamera 4 ST,FULL-SIZE,3.0,6.0,AM8,premium gasoline,12.2,8.9,10.7,26.0,250.0
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6.0,AM8,premium gasoline,13.1,8.9,11.2,25.0,261.0
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6.0,AM8,premium gasoline,13.1,8.9,11.2,25.0,261.0
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6.0,AM8,premium gasoline,13.1,9.8,11.6,24.0,273.0
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8.0,AM8,premium gasoline,14.5,10.2,12.6,22.0,295.0
PORSCHE,Panamera GTS ST,FULL-SIZE,4.0,8.0,AM8,premium gasoline,15.7,10.5,13.4,21.0,313.0
PORSCHE,Panamera Turbo,FULL-SIZE,4.0,8.0,AM8,premium gasoline,12.8,9.2,11.2,25.0,261.0
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8.0,AM8,premium gasoline,12.8,9.2,11.2,25.0,261.0
PORSCHE,Panamera Turbo ST,FULL-SIZE,4.0,8.0,AM8,premium gasoline,13.4,10.1,11.9,24.0,279.0
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,11.9,9.4,10.8,26.0,253.0
RAM,1500 HFE eTorque,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,11.6,9.0,10.4,27.0,246.0
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,16.2,10.5,13.6,21.0,320.0
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,14.1,10.3,12.4,23.0,290.0
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,12.2,9.7,11.1,25.0,260.0
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,16.1,11.0,13.8,20.0,325.0
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,14.3,11.1,12.9,22.0,302.0
RAM,1500 Classic EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6.0,A8,diesel,11.8,8.6,10.4,27.0,278.0
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,13.9,9.6,11.9,24.0,280.0
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,ethanol,19.7,13.8,17.0,17.0,283.0
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8.0,A6,regular gasoline,17.0,12.0,14.8,19.0,346.0
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,15.7,11.0,13.6,21.0,319.0
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6.0,A8,diesel,12.3,8.8,10.8,26.0,289.0
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,regular gasoline,14.5,10.2,12.6,22.0,294.0
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6.0,A8,ethanol,20.7,14.7,18.0,16.0,300.0
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8.0,A6,regular gasoline,18.7,13.3,16.3,17.0,382.0
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8.0,A8,regular gasoline,16.1,11.5,14.0,20.0,328.0
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4.0,A9,regular gasoline,11.2,8.3,9.9,29.0,232.0
ROLLS-ROYCE,Cullinan,STATION WAGON - MID-SIZE,6.7,12.0,AS8,premium gasoline,20.0,11.8,16.3,17.0,382.0
ROLLS-ROYCE,Dawn,COMPACT,6.6,12.0,AS8,premium gasoline,20.3,13.0,17.0,17.0,397.0
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12.0,AS8,premium gasoline,20.3,13.0,17.0,17.0,397.0
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12.0,AS8,premium gasoline,20.3,13.0,17.0,17.0,397.0
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12.0,AS8,premium gasoline,20.0,11.8,16.3,17.0,382.0
ROLLS-ROYCE,Phantom EWB,FULL-SIZE,6.7,12.0,AS8,premium gasoline,20.0,11.8,16.3,17.0,382.0
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12.0,AS8,premium gasoline,19.6,12.9,16.6,17.0,388.0
SUBARU,Ascent AWD,SUV - STANDARD,2.4,4.0,AV8,regular gasoline,11.6,9.0,10.4,27.0,244.0
SUBARU,BRZ,MINICOMPACT,2.0,4.0,M6,premium gasoline,11.2,8.3,9.9,29.0,231.0
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4.0,AV7,regular gasoline,8.8,7.2,8.1,35.0,188.0
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4.0,M6,regular gasoline,10.5,8.1,9.4,30.0,220.0
SUBARU,Forester AWD,SUV - SMALL,2.5,4.0,AV7,regular gasoline,9.0,7.2,8.2,34.0,192.0
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4.0,AV7,regular gasoline,8.3,6.4,7.5,38.0,174.0
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4.0,M5,regular gasoline,10.1,7.5,8.9,32.0,209.0
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4.0,AV7,regular gasoline,8.4,6.6,7.6,37.0,177.0
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4.0,M5,regular gasoline,10.1,7.7,9.0,31.0,211.0
SUBARU,Legacy AWD,MID-SIZE,2.5,4.0,AV7,regular gasoline,9.3,7.0,8.2,34.0,193.0
SUBARU,Legacy AWD,MID-SIZE,3.6,6.0,AV6,regular gasoline,11.9,8.3,10.3,27.0,241.0
SUBARU,Outback AWD,SUV - SMALL,2.5,4.0,AV7,regular gasoline,9.4,7.3,8.5,33.0,198.0
SUBARU,Outback AWD,SUV - SMALL,3.6,6.0,AV6,regular gasoline,12.0,8.7,10.5,27.0,247.0
SUBARU,WRX STI AWD,COMPACT,2.5,4.0,M6,premium gasoline,14.3,10.7,12.7,22.0,296.0
TOYOTA,4Runner 4WD,SUV - STANDARD,4.0,6.0,AS5,regular gasoline,14.3,11.9,13.2,21.0,308.0
TOYOTA,4Runner 4WD (Part-Time 4WD),SUV - STANDARD,4.0,6.0,AS5,regular gasoline,14.3,11.9,13.2,21.0,308.0
TOYOTA,Avalon,MID-SIZE,3.5,6.0,AS8,regular gasoline,10.9,7.6,9.4,30.0,220.0
TOYOTA,Camry,MID-SIZE,2.5,4.0,AS8,regular gasoline,8.1,5.7,6.9,41.0,164.0
TOYOTA,Camry LE/SE,MID-SIZE,2.5,4.0,AS8,regular gasoline,8.4,6.1,7.4,38.0,173.0
TOYOTA,Camry XLE/XSE,MID-SIZE,2.5,4.0,AS8,regular gasoline,8.5,6.2,7.5,38.0,175.0
TOYOTA,Camry,MID-SIZE,3.5,6.0,AS8,regular gasoline,10.5,7.1,9.0,31.0,210.0
TOYOTA,Camry XSE,MID-SIZE,3.5,6.0,AS8,regular gasoline,10.7,7.4,9.2,31.0,215.0
TOYOTA,Camry Hybrid LE,MID-SIZE,2.5,4.0,AV6,regular gasoline,4.9,4.8,4.9,58.0,113.0
TOYOTA,Camry Hybrid XLE/SE,MID-SIZE,2.5,4.0,AV6,regular gasoline,5.3,5.0,5.1,55.0,121.0
TOYOTA,C-HR,COMPACT,2.0,4.0,AS7,regular gasoline,8.7,7.5,8.2,34.0,189.0
TOYOTA,Corolla,MID-SIZE,1.8,4.0,AV,regular gasoline,8.3,6.5,7.5,38.0,174.0
TOYOTA,Corolla,MID-SIZE,1.8,4.0,AV7,regular gasoline,8.3,6.7,7.6,37.0,178.0
TOYOTA,Corolla,MID-SIZE,1.8,4.0,M6,regular gasoline,8.5,6.6,7.6,37.0,178.0
TOYOTA,Corolla LE Eco,MID-SIZE,1.8,4.0,AV,regular gasoline,7.8,5.9,6.9,41.0,163.0
TOYOTA,Corolla Hatchback,COMPACT,2.0,4.0,AV10,regular gasoline,7.5,5.8,6.7,42.0,157.0
TOYOTA,Corolla Hatchback,COMPACT,2.0,4.0,M6,regular gasoline,8.4,6.3,7.5,38.0,174.0
TOYOTA,Highlander,SUV - SMALL,3.5,6.0,AS8,regular gasoline,11.8,8.7,10.3,27.0,243.0
TOYOTA,Highlander AWD,SUV - STANDARD,3.5,6.0,AS8,regular gasoline,12.1,9.0,10.6,27.0,250.0
TOYOTA,Highlander AWD (Start/Stop System),SUV - STANDARD,3.5,6.0,AS8,regular gasoline,12.0,8.9,10.6,27.0,248.0
TOYOTA,Highlander AWD LE,SUV - STANDARD,3.5,6.0,AS8,regular gasoline,11.7,8.8,10.4,27.0,242.0
TOYOTA,Highlander Hybrid AWD,SUV - STANDARD,3.5,6.0,AV6,regular gasoline,8.1,8.5,8.3,34.0,193.0
TOYOTA,Prius,MID-SIZE,1.8,4.0,AV,regular gasoline,4.4,4.6,4.4,64.0,105.0
TOYOTA,Prius AWD,MID-SIZE,1.8,4.0,AV,regular gasoline,4.5,4.9,4.7,60.0,109.0
TOYOTA,Prius c,COMPACT,1.5,4.0,AV,regular gasoline,4.9,5.5,5.1,55.0,120.0
TOYOTA,RAV4,SUV - SMALL,2.5,4.0,AS8,regular gasoline,8.8,6.7,7.8,36.0,183.0
TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4.0,AS8,regular gasoline,9.2,7.1,8.3,34.0,190.0
TOYOTA,RAV4 Hybrid AWD,SUV - SMALL,2.5,4.0,AV6,regular gasoline,5.8,6.3,6.0,47.0,140.0
TOYOTA,Sequoia 4WD,SUV - STANDARD,5.7,8.0,AS6,regular gasoline,18.4,13.8,16.4,17.0,384.0
TOYOTA,Sienna,MINIVAN,3.5,6.0,AS8,regular gasoline,12.4,8.9,10.8,26.0,254.0
TOYOTA,Sienna AWD,MINIVAN,3.5,6.0,AS8,regular gasoline,13.4,9.6,11.7,24.0,274.0
TOYOTA,Tacoma,PICKUP TRUCK - SMALL,2.7,4.0,AS6,regular gasoline,12.1,10.1,11.2,25.0,263.0
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,2.7,4.0,AS6,regular gasoline,12.7,10.6,11.7,24.0,274.0
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6.0,AS6,regular gasoline,13.0,10.5,11.9,24.0,278.0
TOYOTA,Tacoma 4WD,PICKUP TRUCK - SMALL,3.5,6.0,M6,regular gasoline,13.8,11.4,12.7,22.0,299.0
TOYOTA,Tacoma 4WD D-Cab Off-Road,PICKUP TRUCK - SMALL,3.5,6.0,M6,regular gasoline,13.8,11.7,12.9,22.0,300.0
TOYOTA,Tundra,PICKUP TRUCK - STANDARD,5.7,8.0,AS6,regular gasoline,17.7,13.6,15.9,18.0,371.0
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,4.6,8.0,AS6,regular gasoline,16.8,13.1,14.9,19.0,354.0
TOYOTA,Tundra 4WD,PICKUP TRUCK - STANDARD,5.7,8.0,AS6,regular gasoline,18.0,14.1,16.3,17.0,382.0
TOYOTA,Yaris,COMPACT,1.5,4.0,AS6,regular gasoline,7.3,5.8,6.6,43.0,155.0
TOYOTA,Yaris (SIL),COMPACT,1.5,4.0,M6,regular gasoline,7.8,6.0,6.8,42.0,164.0
TOYOTA,Yaris Hatchback,COMPACT,1.5,4.0,A4,regular gasoline,7.9,6.8,7.4,38.0,173.0
TOYOTA,Yaris Hatchback,COMPACT,1.5,4.0,M5,regular gasoline,7.8,6.5,7.2,39.0,169.0
VOLKSWAGEN,Arteon 4MOTION,FULL-SIZE,2.0,4.0,AS8,premium gasoline,12.0,8.6,10.4,27.0,244.0
VOLKSWAGEN,Atlas,SUV - SMALL,2.0,4.0,AS8,regular gasoline,11.6,9.1,10.5,27.0,245.0
VOLKSWAGEN,Atlas 4MOTION,SUV - STANDARD,3.6,6.0,AS8,regular gasoline,13.8,10.2,12.2,23.0,286.0
VOLKSWAGEN,Beetle,COMPACT,2.0,4.0,AS6,regular gasoline,9.0,7.1,8.2,34.0,191.0
VOLKSWAGEN,Beetle Convertible,SUBCOMPACT,2.0,4.0,AS6,regular gasoline,9.0,7.1,8.2,34.0,191.0
VOLKSWAGEN,Beetle Dune,COMPACT,2.0,4.0,AS6,regular gasoline,9.1,6.9,8.1,35.0,189.0
VOLKSWAGEN,Beetle Dune Convertible,SUBCOMPACT,2.0,4.0,AS6,regular gasoline,9.1,6.9,8.1,35.0,189.0
VOLKSWAGEN,Golf,COMPACT,1.4,4.0,AS8,regular gasoline,8.1,6.4,7.4,38.0,172.0
VOLKSWAGEN,Golf,COMPACT,1.4,4.0,M6,regular gasoline,8.2,6.3,7.4,38.0,172.0
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4.0,AM7,regular gasoline,9.6,7.5,8.6,33.0,202.0
VOLKSWAGEN,Golf GTI,COMPACT,2.0,4.0,M6,regular gasoline,9.8,7.3,8.7,32.0,203.0
VOLKSWAGEN,Golf R,COMPACT,2.0,4.0,AM7,premium gasoline,10.2,7.9,9.2,31.0,213.0
VOLKSWAGEN,Golf R,COMPACT,2.0,4.0,M6,premium gasoline,11.4,8.2,9.9,29.0,232.0
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4.0,AM6,regular gasoline,10.7,8.0,9.4,30.0,220.0
VOLKSWAGEN,Golf Alltrack,STATION WAGON - SMALL,1.8,4.0,M6,regular gasoline,11.1,7.8,9.6,29.0,225.0
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4.0,AS8,regular gasoline,8.6,6.5,7.6,37.0,178.0
VOLKSWAGEN,Golf SportWagen,STATION WAGON - SMALL,1.4,4.0,M6,regular gasoline,8.2,6.3,7.4,38.0,172.0
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4.0,AM6,regular gasoline,10.8,8.1,9.6,29.0,224.0
VOLKSWAGEN,Golf SportWagen 4MOTION,STATION WAGON - SMALL,1.8,4.0,M6,regular gasoline,10.8,7.6,9.3,30.0,218.0
VOLKSWAGEN,Jetta,COMPACT,1.4,4.0,AS8,regular gasoline,7.8,5.9,7.0,40.0,162.0
VOLKSWAGEN,Jetta,COMPACT,1.4,4.0,M6,regular gasoline,7.9,5.9,7.0,40.0,163.0
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4.0,AM7,regular gasoline,9.3,7.2,8.4,34.0,196.0
VOLKSWAGEN,Jetta GLI,COMPACT,2.0,4.0,M6,regular gasoline,9.6,7.3,8.5,33.0,200.0
VOLKSWAGEN,Passat,MID-SIZE,2.0,4.0,AS6,regular gasoline,9.3,6.5,8.1,35.0,188.0
VOLKSWAGEN,Tiguan,SUV - SMALL,2.0,4.0,AS8,regular gasoline,10.7,8.0,9.5,30.0,221.0
VOLKSWAGEN,Tiguan 4MOTION,SUV - SMALL,2.0,4.0,AS8,regular gasoline,11.1,8.1,9.8,29.0,228.0
VOLVO,S60 T5,COMPACT,2.0,4.0,AS8,premium gasoline,9.9,6.6,8.4,34.0,197.0
VOLVO,S60 T6 AWD,COMPACT,2.0,4.0,AS8,premium gasoline,11.1,7.3,9.4,30.0,218.0
VOLVO,S90 T5 AWD,MID-SIZE,2.0,4.0,AS8,premium gasoline,10.6,7.4,9.2,31.0,215.0
VOLVO,S90 T6 AWD,MID-SIZE,2.0,4.0,AS8,premium gasoline,11.1,7.3,9.4,30.0,219.0
VOLVO,V60 T5,STATION WAGON - SMALL,2.0,4.0,AS8,premium gasoline,9.9,6.6,8.4,34.0,197.0
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2.0,4.0,AS8,premium gasoline,11.1,7.3,9.4,30.0,219.0
VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2.0,4.0,AS8,premium gasoline,10.8,7.6,9.3,30.0,218.0
VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2.0,4.0,AS8,premium gasoline,11.1,7.3,9.4,30.0,219.0
VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2.0,4.0,AS8,premium gasoline,11.6,8.1,10.0,28.0,233.0
VOLVO,XC40 T5 AWD,SUV - SMALL,2.0,4.0,AS8,premium gasoline,10.3,7.5,9.0,31.0,211.0
VOLVO,XC60 T5 AWD,SUV - SMALL,2.0,4.0,AS8,premium gasoline,11.3,8.5,10.0,28.0,233.0
VOLVO,XC60 T6 AWD,SUV - SMALL,2.0,4.0,AS8,premium gasoline,11.8,8.6,10.4,27.0,242.0
VOLVO,XC90 T5 AWD,SUV - STANDARD,2.0,4.0,AS8,premium gasoline,11.3,8.5,10.0,28.0,233.0
VOLVO,XC90 T6 AWD,SUV - STANDARD,2.0,4.0,AS8,premium gasoline,12.1,8.9,10.7,26.0,250.0
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6.0,AS9,premium gasoline,12.3,9.2,10.9,26.0,254.0
ACURA,RDX AWD A-SPEC,SUV - SMALL,2.0,4.0,AS10,premium gasoline,11.3,9.1,10.3,27.0,241.0
ACURA,TLX SH-AWD A-SPEC/Limited Edition,COMPACT,3.5,6.0,AS9,premium gasoline,12.0,8.2,10.3,27.0,240.0
ALFA ROMEO,Giulia Quadrifoglio,MID-SIZE,2.9,6.0,A8,premium gasoline,13.5,9.3,11.6,24.0,271.0
ALFA ROMEO,Stelvio AWD Quadrifoglio,SUV - SMALL,2.9,6.0,A8,premium gasoline,13.9,10.3,12.3,23.0,288.0
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8.0,A8,premium gasoline,13.1,9.6,11.5,25.0,270.0
ASTON MARTIN,Vantage V8,TWO-SEATER,4.0,8.0,M7,premium gasoline,16.7,11.2,14.2,20.0,333.0
AUDI,A3,SUBCOMPACT,2.0,4.0,AM7,regular gasoline,8.8,6.5,7.8,36.0,182.0
AUDI,A3 quattro,SUBCOMPACT,2.0,4.0,AM7,regular gasoline,10.8,8.0,9.5,30.0,224.0
AUDI,A3 Cabriolet quattro,SUBCOMPACT,2.0,4.0,AM7,regular gasoline,10.8,8.0,9.5,30.0,224.0
AUDI,A4 quattro,COMPACT,2.0,4.0,AM7,premium gasoline,10.0,7.3,8.8,32.0,205.0
AUDI,A4 allroad quattro,STATION WAGON - SMALL,2.0,4.0,AM7,premium gasoline,10.0,7.4,8.8,32.0,206.0
AUDI,A5 quattro,SUBCOMPACT,2.0,4.0,AM7,premium gasoline,10.0,7.3,8.8,32.0,205.0
AUDI,A5 Cabriolet quattro,SUBCOMPACT,2.0,4.0,AM7,premium gasoline,10.0,7.4,8.8,32.0,206.0
AUDI,A5 Sportback quattro,MID-SIZE,2.0,4.0,AM7,premium gasoline,10.0,7.3,8.8,32.0,205.0
AUDI,A6 quattro,MID-SIZE,2.0,4.0,AM7,premium gasoline,9.8,7.4,8.7,32.0,205.0
AUDI,A6 quattro,MID-SIZE,3.0,6.0,AM7,premium gasoline,10.9,8.2,9.7,29.0,226.0
AUDI,A6 allroad,MID-SIZE,3.0,6.0,AM7,premium gasoline,11.8,9.1,10.6,27.0,247.0
